PVSYST 7.4.8
;File;File date;Description
Proje;ERA GES_Project.PRJ;31/07/25 10h50;Depolamali Demo GES;
Cografi konum;New.SIT;31/07/25 10h50;Gümüstarla;Turkey;Europe;;
Hava durumu verileri;Gümü_tarla_MN81_SYN.MET;11/03/25 21h34;Gümüstarla;Meteonorm 8.1 (2005-2013), Sat=% 100;Sentetik;
Simülasyon varyanti;ERA GES_Project.VC0;31/07/25 10h50;Yeni simülasyon varyanti;
Simulation date;;02/08/25 13h45

Simulation:;Saatlik degerler; 01/01/90;'den 31/12/90'ye 

tarih;GlobInc;GlobEff;EArray;E_Grid;E_Avail;PR;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR
     ;W/m²;W/m²;kW;kW;kW;oran;%;%;%;%;%;%

09/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 07:00;250,95;192,7;2184,8;880,18;2135,9;0,7211;16,705;0;16,33;0;98,5;98,5
09/10/90 08:00;502,73;462,13;5617;4262,3;5518;0,93;21,438;0;21,06;0;98,98;98,98
09/10/90 09:00;723,69;685,33;8039,4;6630;7885,7;0,9232;21,314;0;20,907;0;99;99
09/10/90 10:00;880,09;842,32;9602,9;8151,5;9407,2;0,9056;20,935;0;20,508;0;99;99
09/10/90 11:00;970,07;930,77;10419;8944,1;10200;0,8908;20,608;0;20,174;0;99;99
09/10/90 12:00;984,34;944,6;10494;9016,9;10273;0,8842;20,455;0;20,023;0;99;99
09/10/90 13:00;919,38;881,89;9852,3;8393,8;9649,5;0,8892;20,561;0;20,137;0;99;99
09/10/90 14:00;781,5;742,79;8442,9;7023,1;8278,8;0,8975;20,728;0;20,325;0;99;99
09/10/90 15:00;579,95;540,94;6159,9;4794,7;6050,5;0,8839;20,379;0;20,017;0;99;99
09/10/90 16:00;334,22;274,57;3022,7;1707,9;2963,6;0,7513;17,353;0;17,013;0;98,718;98,718
09/10/90 17:00;12,683;11,786;120,87;0;65,6;0,4382;18,284;0;9,9235;0;63,945;63,945
09/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 07:00;187,5;146,85;1687,7;388,41;1644,1;0,7429;17,27;0;16,824;0;98,269;98,269
10/10/90 08:00;240,42;215,55;2661,6;1351,3;2607;0,9187;21,241;0;20,806;0;98,641;98,641
10/10/90 09:00;201,36;177,74;2199,5;894,64;2150,3;0,9048;20,958;0;20,49;0;98,505;98,505
10/10/90 10:00;170,32;149,38;1833,5;532,72;1788,4;0,8896;20,655;0;20,146;0;98,35;98,35
10/10/90 11:00;235,57;208,06;2550,7;1241,8;2497,5;0,8982;20,775;0;20,342;0;98,613;98,613
10/10/90 12:00;355,41;320,43;3894;2567,3;3823;0,9113;21,022;0;20,638;0;98,845;98,845
10/10/90 13:00;300,87;267,82;3274,5;1956,4;3212,1;0,9045;20,882;0;20,484;0;98,762;98,762
10/10/90 14:00;155,2;135,92;1664,9;365,88;1621,6;0,8852;20,583;0;20,047;0;98,255;98,255
10/10/90 15:00;197,76;175,8;2164,7;860,26;2116;0,9065;21,002;0;20,529;0;98,493;98,493
10/10/90 16:00;79,057;68,596;842,93;0;807,41;0,8653;20,458;0;19,595;0;97,249;97,249
10/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
10/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 07:00;216,44;165,57;1845,8;544,85;1800,6;0,7048;16,362;0;15,961;0;98,356;98,356
11/10/90 08:00;438,59;402,1;4876,1;3534,1;4789,8;0,9253;21,331;0;20,953;0;98,934;98,934
11/10/90 09:00;640,23;604,69;7117,4;5730,5;6986,2;0,9245;21,33;0;20,937;0;99;99
11/10/90 10:00;787;750,92;8623,3;7198,7;8454,4;0,9102;21,023;0;20,611;0;99;99
11/10/90 11:00;860,75;822,94;9288,7;7846,1;9101,9;0,8959;20,705;0;20,289;0;99;99
11/10/90 12:00;870,38;832,17;9330,9;7887,1;9142,8;0,89;20,569;0;20,154;0;99;99
11/10/90 13:00;814,99;779,26;8772,4;7343,9;8599,6;0,894;20,652;0;20,245;0;99;99
11/10/90 14:00;694,78;658,61;7496,2;6100,3;7356;0,897;20,701;0;20,314;0;99;99
11/10/90 15:00;502,9;467,31;5310,8;3961,4;5217,1;0,8789;20,261;0;19,904;0;98,963;98,963
11/10/90 16:00;289,17;235,39;2552;1243,1;2498,8;0,7321;16,933;0;16,579;0;98,613;98,613
11/10/90 17:00;9,8121;9,3056;89,624;0;30,126;0,2601;17,525;0;5,8908;0;46,653;46,653
11/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
11/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 07:00;192,88;148,67;1677,8;378,61;1634,3;0,7179;16,69;0;16,257;0;98,263;98,263
12/10/90 08:00;411,03;375,75;4577,6;3240,4;4496,1;0,9268;21,368;0;20,988;0;98,911;98,911
12/10/90 09:00;581,34;545,62;6474,6;5102,5;6358,2;0,9266;21,369;0;20,984;0;99;99
12/10/90 10:00;739,67;703,15;8130,7;6718,9;7974,6;0,9134;21,09;0;20,686;0;99;99
12/10/90 11:00;821,39;783,14;8912,6;7480,3;8736;0,9011;20,818;0;20,406;0;99;99
12/10/90 12:00;866,2;827,61;9314,6;7871,3;9127;0,8927;20,632;0;20,217;0;99;99
12/10/90 13:00;831,96;796,01;8964,2;7530,5;8786,2;0,8948;20,673;0;20,263;0;99;99
12/10/90 14:00;709,21;672,61;7676,3;6276;7531,7;0,8998;20,767;0;20,376;0;99;99
12/10/90 15:00;520,38;483,68;5470,5;4118,4;5374,1;0,875;20,17;0;19,814;0;98,972;98,972
12/10/90 16:00;287,99;232,98;2510,1;1201,6;2457,3;0,7229;16,723;0;16,372;0;98,602;98,602
12/10/90 17:00;10,303;9,7167;94,612;0;35,789;0,2943;17,619;0;6,6646;0;50,18;50,18
12/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
12/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 07:00;218,72;165,83;1812,2;511,64;1767,3;0,6846;15,898;0;15,504;0;98,339;98,339
13/10/90 08:00;417,93;382,23;4639,5;3301,3;4557;0,9238;21,299;0;20,921;0;98,916;98,916
13/10/90 09:00;635,31;599,71;7045,5;5660,3;6916;0,9223;21,278;0;20,887;0;99;99
13/10/90 10:00;725,25;688,51;7956,3;6549;7804,7;0,9118;21,049;0;20,647;0;99;99
13/10/90 11:00;643,61;603,02;7040,7;5655,6;6911,3;0,9098;20,989;0;20,603;0;99;99
13/10/90 12:00;549,21;508,46;6008,1;4646;5901,7;0,9104;20,989;0;20,618;0;98,997;98,997
13/10/90 13:00;589,53;551,82;6448,2;5076,6;6332,3;0,91;20,986;0;20,609;0;99;99
13/10/90 14:00;424,59;388,92;4658,8;3320,3;4576;0,9131;21,052;0;20,678;0;98,918;98,918
13/10/90 15:00;365,97;334,51;3919,6;2592,4;3848,1;0,8909;20,549;0;20,174;0;98,848;98,848
13/10/90 16:00;134,72;112,72;1324,7;29,067;1284,8;0,808;18,867;0;18,298;0;97,99;97,99
13/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
13/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 07:00;219,78;165,68;1792,9;492,52;1748,2;0,6739;15,652;0;15,262;0;98,328;98,328
14/10/90 08:00;462,6;424,07;5138,3;3791,9;5047,7;0,9245;21,311;0;20,935;0;98,952;98,952
14/10/90 09:00;660,99;624,7;7351,1;5958,6;7214,4;0,9247;21,338;0;20,941;0;99;99
14/10/90 10:00;820,51;783,19;8985;7550,8;8806,5;0,9093;21,01;0;20,593;0;99;99
14/10/90 11:00;911,28;872,86;9821,1;8363,5;9619,2;0,8943;20,678;0;20,253;0;99;99
14/10/90 12:00;924,53;885,76;9893,2;8433,6;9689,3;0,8879;20,531;0;20,108;0;99;99
14/10/90 13:00;853,01;817,22;9156,1;7717,1;8972,9;0,8912;20,595;0;20,182;0;99;99
14/10/90 14:00;711,57;674,99;7694,9;6294,1;7549,8;0,8989;20,748;0;20,357;0;99;99
14/10/90 15:00;521,89;484,46;5440,1;4088,5;5344,2;0,8676;20;0;19,647;0;98,971;98,971
14/10/90 16:00;293,3;232,25;2437,9;1130,3;2386;0,6892;15,948;0;15,608;0;98,582;98,582
14/10/90 17:00;8,3674;8,0364;74,403;0;12,844;0,1301;17,061;0;2,9453;0;32,969;32,969
14/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
14/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 07:00;197,22;147,97;1609;310,51;1566,2;0,6728;15,653;0;15,237;0;98,219;98,219
15/10/90 08:00;412,52;376,94;4546,7;3210;4465,7;0,9172;21,147;0;20,77;0;98,909;98,909
15/10/90 09:00;631,64;595,7;6977,1;5593,5;6849,2;0,9187;21,194;0;20,805;0;99;99
15/10/90 10:00;748,91;712,55;8270;6854,6;8110,4;0,9175;21,187;0;20,778;0;99;99
15/10/90 11:00;816,1;778,83;8892,4;7460,7;8716,4;0,9049;20,906;0;20,492;0;99;99
15/10/90 12:00;857,55;819,38;9259,7;7817,9;9073,6;0,8965;20,717;0;20,301;0;99;99
15/10/90 13:00;790,02;754,35;8582,3;7158,8;8414,5;0,9024;20,843;0;20,436;0;99;99
15/10/90 14:00;645,34;609,12;7045,7;5660,5;6916,2;0,908;20,947;0;20,562;0;99;99
15/10/90 15:00;458,28;422,95;4825,3;3484,1;4739,8;0,8763;20,202;0;19,844;0;98,93;98,93
15/10/90 16:00;257,69;202,6;2153,4;849,09;2104,8;0,692;16,033;0;15,672;0;98,489;98,489
15/10/90 17:00;7,0935;6,9031;60,849;-2,5456;0;0;16,459;0;-0,6885;0;15,02;15,02
15/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
15/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 07:00;213,28;157,64;1689,6;390,32;1646;0,6539;15,2;0;14,808;0;98,27;98,27
16/10/90 08:00;421,97;385,61;4613,6;3275,9;4531,6;0,9099;20,978;0;20,605;0;98,914;98,914
16/10/90 09:00;612,26;576,01;6729,8;5351,9;6607,6;0,9143;21,089;0;20,706;0;99;99
16/10/90 10:00;745,56;709,71;8207,7;6794;8049,7;0,9148;21,122;0;20,716;0;99;99
16/10/90 11:00;739,49;701,54;8100,9;6689,9;7945,6;0,9103;21,018;0;20,615;0;99;99
16/10/90 12:00;726,79;687,81;7926,8;6520,2;7775,9;0,9065;20,926;0;20,528;0;99;99
16/10/90 13:00;674,47;637,67;7369;5976,1;7231,9;0,9084;20,963;0;20,572;0;99;99
16/10/90 14:00;648,3;612,43;7071;5685,2;6940,9;0,9071;20,927;0;20,542;0;99;99
16/10/90 15:00;414,68;381,24;4365,6;3031,8;4287,5;0,876;20,199;0;19,838;0;98,893;98,893
16/10/90 16:00;201,34;158,53;1725;425,33;1681;0,7074;16,439;0;16,02;0;98,291;98,291
16/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
16/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 07:00;198,04;144,94;1542,5;244,72;1500,4;0,6419;14,944;0;14,536;0;98,173;98,173
17/10/90 08:00;449,26;409,52;4800,1;3459,4;4715,1;0,8892;20,5;0;20,137;0;98,928;98,928
17/10/90 09:00;624,13;587,87;6756;5377,5;6633,2;0,9004;20,769;0;20,391;0;99;99
17/10/90 10:00;731,7;695,9;8025,6;6616,5;7872,2;0,9115;21,045;0;20,643;0;99;99
17/10/90 11:00;764,92;727,38;8294,8;6878,8;8134,5;0,901;20,806;0;20,404;0;99;99
17/10/90 12:00;830,66;793,46;8919,7;7487,2;8742,9;0,8918;20,603;0;20,195;0;99;99
17/10/90 13:00;767,59;731,57;8261,8;6846,7;8102,4;0,8943;20,651;0;20,253;0;99;99
17/10/90 14:00;618,02;582,86;6696,7;5319,6;6575,3;0,9014;20,79;0;20,413;0;99;99
17/10/90 15:00;421,06;387,32;4354,7;3021;4276,7;0,8605;19,843;0;19,488;0;98,892;98,892
17/10/90 16:00;212,47;164,21;1740,2;440,41;1696,1;0,6763;15,715;0;15,316;0;98,299;98,299
17/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
17/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 07:00;208,17;149,6;1581,1;282,91;1538,6;0,6262;14,572;0;14,181;0;98,2;98,2
18/10/90 08:00;457,82;415,51;4853;3511,3;4767,1;0,8822;20,338;0;19,978;0;98,932;98,932
18/10/90 09:00;677,83;639,36;7296,4;5905,2;7161;0,8951;20,653;0;20,27;0;99;99
18/10/90 10:00;836,91;799,42;9166,3;7727,1;8982,8;0,9094;21,014;0;20,594;0;99;99
18/10/90 11:00;929,53;891,48;10020;8556,8;9812,5;0,8944;20,683;0;20,254;0;99;99
18/10/90 12:00;950,94;912,39;10185;8716,3;9972;0,8885;20,549;0;20,12;0;99;99
18/10/90 13:00;887,15;849,58;9540,8;8091,1;9346,8;0,8926;20,634;0;20,215;0;99;99
18/10/90 14:00;743,16;704,68;8044;6634,5;7890,2;0,8995;20,768;0;20,371;0;99;99
18/10/90 15:00;534,4;494,07;5441,6;4090;5345,7;0,8475;19,537;0;19,193;0;98,971;98,971
18/10/90 16:00;283,91;211,89;2155,3;850,97;2106,7;0,6287;14,565;0;14,237;0;98,489;98,489
18/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
18/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 07:00;159,74;117,16;1296,2;0,7851;1256,5;0,6664;15,569;0;15,092;0;97,961;97,961
19/10/90 08:00;369,13;331,84;3921,4;2594,2;3849,9;0,8836;20,382;0;20,011;0;98,848;98,848
19/10/90 09:00;554,18;518,03;6015,9;4653,6;5909,3;0,9034;20,828;0;20,459;0;98,997;98,997
19/10/90 10:00;724,85;688,64;7998,4;6590;7845,7;0,9171;21,172;0;20,767;0;99;99
19/10/90 11:00;802,16;765,05;8769,2;7340,8;8596,5;0,908;20,975;0;20,562;0;99;99
19/10/90 12:00;793,47;754,45;8611,3;7187;8442,7;0,9015;20,823;0;20,415;0;99;99
19/10/90 13:00;495,9;459,25;5439,7;4088,1;5343,8;0,913;21,046;0;20,675;0;98,971;98,971
19/10/90 14:00;478,02;444,02;5254;3905,7;5161,4;0,9148;21,089;0;20,717;0;98,959;98,959
19/10/90 15:00;294,5;265,68;3133;1816,7;3072,4;0,8839;20,411;0;20,016;0;98,738;98,738
19/10/90 16:00;110,65;89,199;1038,5;0;1001,2;0,7666;18,006;0;17,36;0;97,633;97,633
19/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
19/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 07:00;169,63;120,59;1296,2;0,863;1256,6;0,6276;14,662;0;14,213;0;97,961;97,961
20/10/90 08:00;414,01;371,66;4290,1;2957,4;4213,1;0,8622;19,882;0;19,525;0;98,886;98,886
20/10/90 09:00;606,31;570,04;6496;5123,4;6379,1;0,8914;20,557;0;20,187;0;99;99
20/10/90 10:00;674,64;638,47;7491,7;6095,9;7351,6;0,9232;21,306;0;20,908;0;99;99
20/10/90 11:00;719,89;682,09;7937,1;6530,3;7786;0,9163;21,154;0;20,751;0;99;99
20/10/90 12:00;737,45;699,48;8084,6;6674;7929,7;0,911;21,034;0;20,631;0;99;99
20/10/90 13:00;662,27;625,84;7278,9;5888,1;7143,8;0,9139;21,088;0;20,696;0;99;99
20/10/90 14:00;532,78;498,64;5877;4517,5;5773,2;0,9181;21,165;0;20,791;0;98,993;98,993
20/10/90 15:00;361,66;330,46;3782,4;2457,3;3713;0,8698;20,066;0;19,698;0;98,832;98,832
20/10/90 16:00;174,53;130,59;1423,2;126,59;1382,3;0,671;15,645;0;15,196;0;98,08;98,08
20/10/90 17:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
20/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
21/10/90 07:00;135,46;97,799;1087,7;0;1049,9;0,6567;15,406;0;14,872;0;97,707;97,707
21/10/90 08:00;267,2;236,52;2854,7;1542,1;2797,8;0,8871;20,499;0;20,09;0;98,685;98,685
21/10/90 09:00;484,31;450,24;5250,5;3902,2;5157,9;0,9023;20,801;0;20,434;0;98,959;98,959
21/10/90 10:00;626,72;590,61;6982,7;5598,9;6854,6;0,9267;21,377;0;20,985;0;99;99
21/10/90 11:00;653,68;614,9;7214,9;5825,7;7081,4;0,9178;21,177;0;20,785;0;99;99
21/10/90 12:00;659,96;620,87;7256,6;5866,5;7122,2;0,9143;21,097;0;20,706;0;99;99
21/10/90 13:00;604,21;567;6649,4;5273,4;6529,1;0,9155;21,115;0;20,733;0;99;99
21/10/90 14:00;496,56;461,81;5432,6;4081,1;5336,8;0,9106;20,991;0;20,621;0;98,97;98,97
21/10/90 15:00;359,19;327,68;3734,1;2409,6;3665,3;0,8646;19,946;0;19,579;0;98,826;98,826
21/10/90 16:00;178,62;130,59;1404,5;108,09;1363,8;0,6469;15,087;0;14,649;0;98,064;98,064
